date,tmin,tmax,station,period
1987-03-18,0.05,10.05,Example_Germany,historical_1981_2010
1987-03-19,-0.4,9.6,Example_Germany,historical_1981_2010
1987-03-20,-0.89,9.11,Example_Germany,historical_1981_2010
1987-03-21,-1.33,8.67,Example_Germany,historical_1981_2010
1987-03-22,-1.65,8.35,Example_Germany,historical_1981_2010
1987-03-23,-1.77,8.23,Example_Germany,historical_1981_2010
1987-03-24,-1.66,8.34,Example_Germany,historical_1981_2010
1987-03-25,-1.3,8.7,Example_Germany,historical_1981_2010
1987-03-26,-0.72,9.28,Example_Germany,historical_1981_2010
1987-03-27,0.02,10.02,Example_Germany,historical_1981_2010
1987-03-28,0.85,10.85,Example_Germany,historical_1981_2010
1987-03-29,1.68,11.68,Example_Germany,historical_1981_2010
1987-03-30,2.42,12.42,Example_Germany,historical_1981_2010
1987-03-31,3.0,13.0,Example_Germany,historical_1981_2010
1987-04-01,3.37,13.37,Example_Germany,historical_1981_2010
1987-04-02,3.49,13.49,Example_Germany,historical_1981_2010
1987-04-03,3.38,13.38,Example_Germany,historical_1981_2010
1987-04-04,3.08,13.08,Example_Germany,historical_1981_2010
1987-04-05,2.65,12.65,Example_Germany,historical_1981_2010
1987-04-06,2.17,12.17,Example_Germany,historical_1981_2010
1987-04-07,1.74,11.74,Example_Germany,historical_1981_2010
1987-04-08,1.44,11.44,Example_Germany,historical_1981_2010
1987-04-09,1.34,11.34,Example_Germany,historical_1981_2010
1987-04-10,1.46,11.46,Example_Germany,historical_1981_2010
1987-04-11,1.83,11.83,Example_Germany,historical_1981_2010
1987-04-12,2.42,12.42,Example_Germany,historical_1981_2010
1987-04-13,3.17,13.17,Example_Germany,historical_1981_2010
1987-04-14,4.01,14.01,Example_Germany,historical_1981_2010
1987-04-15,4.85,14.85,Example_Germany,historical_1981_2010
1987-04-16,5.6,15.6,Example_Germany,historical_1981_2010
1987-04-17,6.19,16.19,Example_Germany,historical_1981_2010
1987-04-18,6.56,16.56,Example_Germany,historical_1981_2010
1987-04-19,6.69,16.69,Example_Germany,historical_1981_2010
1987-04-20,6.58,16.58,Example_Germany,historical_1981_2010
1987-04-21,6.28,16.28,Example_Germany,historical_1981_2010
1987-04-22,5.85,15.85,Example_Germany,historical_1981_2010
1987-04-23,5.38,15.38,Example_Germany,historical_1981_2010
1987-04-24,4.95,14.95,Example_Germany,historical_1981_2010
1987-04-25,4.65,14.65,Example_Germany,historical_1981_2010
1987-04-26,4.54,14.54,Example_Germany,historical_1981_2010
1987-04-27,4.66,14.66,Example_Germany,historical_1981_2010
1987-04-28,5.03,15.03,Example_Germany,historical_1981_2010
1987-04-29,5.61,15.61,Example_Germany,historical_1981_2010
1987-04-30,6.36,16.36,Example_Germany,historical_1981_2010
1987-05-01,7.19,17.19,Example_Germany,historical_1981_2010
1987-05-02,8.02,18.02,Example_Germany,historical_1981_2010
1987-05-03,8.76,18.76,Example_Germany,historical_1981_2010
1987-05-04,9.34,19.34,Example_Germany,historical_1981_2010
1987-05-05,9.7,19.7,Example_Germany,historical_1981_2010
1987-05-06,9.82,19.82,Example_Germany,historical_1981_2010
1987-05-07,9.7,19.7,Example_Germany,historical_1981_2010
1987-05-08,9.39,19.39,Example_Germany,historical_1981_2010
1987-05-09,8.94,18.94,Example_Germany,historical_1981_2010
1987-05-10,8.46,18.46,Example_Germany,historical_1981_2010
1987-05-11,8.01,18.01,Example_Germany,historical_1981_2010
1987-05-12,7.69,17.69,Example_Germany,historical_1981_2010
1987-05-13,7.56,17.56,Example_Germany,historical_1981_2010
1987-05-14,7.67,17.67,Example_Germany,historical_1981_2010
1987-05-15,8.02,18.02,Example_Germany,historical_1981_2010
1987-05-16,8.58,18.58,Example_Germany,historical_1981_2010
1987-05-17,9.3,19.3,Example_Germany,historical_1981_2010
1987-05-18,10.11,20.11,Example_Germany,historical_1981_2010
1987-05-19,10.92,20.92,Example_Germany,historical_1981_2010
1987-05-20,11.64,21.64,Example_Germany,historical_1981_2010
1987-05-21,12.2,22.2,Example_Germany,historical_1981_2010
1987-05-22,12.53,22.53,Example_Germany,historical_1981_2010
1987-05-23,12.62,22.62,Example_Germany,historical_1981_2010
1987-05-24,12.47,22.47,Example_Germany,historical_1981_2010
1987-05-25,12.13,22.13,Example_Germany,historical_1981_2010
1987-05-26,11.66,21.66,Example_Germany,historical_1981_2010
1987-05-27,11.14,21.14,Example_Germany,historical_1981_2010
1987-05-28,10.67,20.67,Example_Germany,historical_1981_2010
1987-05-29,10.32,20.32,Example_Germany,historical_1981_2010
1987-05-30,10.16,20.16,Example_Germany,historical_1981_2010
1987-05-31,10.23,20.23,Example_Germany,historical_1981_2010
1987-06-01,10.54,20.54,Example_Germany,historical_1981_2010
1987-06-02,11.07,21.07,Example_Germany,historical_1981_2010
1987-06-03,11.76,21.76,Example_Germany,historical_1981_2010
1987-06-04,12.54,22.54,Example_Germany,historical_1981_2010
1987-06-05,13.31,23.31,Example_Germany,historical_1981_2010
1987-06-06,13.99,23.99,Example_Germany,historical_1981_2010
1987-06-07,14.51,24.51,Example_Germany,historical_1981_2010
1987-06-08,14.8,24.8,Example_Germany,historical_1981_2010
1987-06-09,14.85,24.85,Example_Germany,historical_1981_2010
1987-06-10,14.67,24.67,Example_Germany,historical_1981_2010
1987-06-11,14.29,24.29,Example_Germany,historical_1981_2010
1987-06-12,13.77,23.77,Example_Germany,historical_1981_2010
1987-06-13,13.21,23.21,Example_Germany,historical_1981_2010
1987-06-14,12.69,22.69,Example_Germany,historical_1981_2010
1987-06-15,12.3,22.3,Example_Germany,historical_1981_2010
1987-06-16,12.1,22.1,Example_Germany,historical_1981_2010
1987-06-17,12.13,22.13,Example_Germany,historical_1981_2010
1987-06-18,12.4,22.4,Example_Germany,historical_1981_2010
1987-06-19,12.88,22.88,Example_Germany,historical_1981_2010
1987-06-20,13.52,23.52,Example_Germany,historical_1981_2010
1987-06-21,14.25,24.25,Example_Germany,historical_1981_2010
1987-06-22,14.98,24.98,Example_Germany,historical_1981_2010
1987-06-23,15.61,25.61,Example_Germany,historical_1981_2010
1987-06-24,16.08,26.08,Example_Germany,historical_1981_2010
1987-06-25,16.33,26.33,Example_Germany,historical_1981_2010
1987-06-26,16.33,26.33,Example_Germany,historical_1981_2010
1987-06-27,16.1,26.1,Example_Germany,historical_1981_2010
1987-06-28,15.66,25.66,Example_Germany,historical_1981_2010
1987-06-29,15.1,25.1,Example_Germany,historical_1981_2010
1987-06-30,14.49,24.49,Example_Germany,historical_1981_2010
1987-07-01,13.92,23.92,Example_Germany,historical_1981_2010
1987-07-02,13.48,23.48,Example_Germany,historical_1981_2010
1987-07-03,13.22,23.22,Example_Germany,historical_1981_2010
1987-07-04,13.2,23.2,Example_Germany,historical_1981_2010
1987-07-05,13.42,23.42,Example_Germany,historical_1981_2010
1987-07-06,13.85,23.85,Example_Germany,historical_1981_2010
1987-07-07,14.44,24.44,Example_Germany,historical_1981_2010
1987-07-08,15.11,25.11,Example_Germany,historical_1981_2010
1987-07-09,15.79,25.79,Example_Germany,historical_1981_2010
1987-07-10,16.37,26.37,Example_Germany,historical_1981_2010
1987-07-11,16.78,26.78,Example_Germany,historical_1981_2010
1987-07-12,16.97,26.97,Example_Germany,historical_1981_2010
1987-07-13,16.92,26.92,Example_Germany,historical_1981_2010
1987-07-14,16.63,26.63,Example_Germany,historical_1981_2010
1987-07-15,16.15,26.15,Example_Germany,historical_1981_2010
1987-07-16,15.53,25.53,Example_Germany,historical_1981_2010
1987-07-17,14.86,24.86,Example_Germany,historical_1981_2010
1987-07-18,14.24,24.24,Example_Germany,historical_1981_2010
1987-07-19,13.74,23.74,Example_Germany,historical_1981_2010
1987-07-20,13.43,23.43,Example_Germany,historical_1981_2010
1987-07-21,13.36,23.36,Example_Germany,historical_1981_2010
1987-07-22,13.52,23.52,Example_Germany,historical_1981_2010
1987-07-23,13.89,23.89,Example_Germany,historical_1981_2010
1987-07-24,14.43,24.43,Example_Germany,historical_1981_2010
1987-07-25,15.05,25.05,Example_Germany,historical_1981_2010
1987-07-26,15.66,25.66,Example_Germany,historical_1981_2010
1987-07-27,16.19,26.19,Example_Germany,historical_1981_2010
1987-07-28,16.55,26.55,Example_Germany,historical_1981_2010
1987-07-29,16.69,26.69,Example_Germany,historical_1981_2010
1987-07-30,16.58,26.58,Example_Germany,historical_1981_2010
1987-07-31,16.24,26.24,Example_Germany,historical_1981_2010
1987-08-01,15.7,25.7,Example_Germany,historical_1981_2010
1987-08-02,15.03,25.03,Example_Germany,historical_1981_2010
1987-08-03,14.31,24.31,Example_Germany,historical_1981_2010
1987-08-04,13.63,23.63,Example_Germany,historical_1981_2010
1987-08-05,13.07,23.07,Example_Germany,historical_1981_2010
1987-08-06,12.71,22.71,Example_Germany,historical_1981_2010
1987-08-07,12.58,22.58,Example_Germany,historical_1981_2010
1987-08-08,12.69,22.69,Example_Germany,historical_1981_2010
1987-08-09,13.01,23.01,Example_Germany,historical_1981_2010
1987-08-10,13.49,23.49,Example_Germany,historical_1981_2010
1987-08-11,14.06,24.06,Example_Germany,historical_1981_2010
1987-08-12,14.63,24.63,Example_Germany,historical_1981_2010
1987-08-13,15.1,25.1,Example_Germany,historical_1981_2010
1987-08-14,15.41,25.41,Example_Germany,historical_1981_2010
1987-08-15,15.49,25.49,Example_Germany,historical_1981_2010
1987-08-16,15.34,25.34,Example_Germany,historical_1981_2010
1987-08-17,14.94,24.94,Example_Germany,historical_1981_2010
1987-08-18,14.35,24.35,Example_Germany,historical_1981_2010
1987-08-19,13.63,23.63,Example_Germany,historical_1981_2010
1987-08-20,12.86,22.86,Example_Germany,historical_1981_2010
1987-08-21,12.13,22.13,Example_Germany,historical_1981_2010
1987-08-22,11.53,21.53,Example_Germany,historical_1981_2010
1987-08-23,11.12,21.12,Example_Germany,historical_1981_2010
1987-08-24,10.94,20.94,Example_Germany,historical_1981_2010
1987-08-25,11.0,21.0,Example_Germany,historical_1981_2010
1987-08-26,11.28,21.28,Example_Germany,historical_1981_2010
1987-08-27,11.71,21.71,Example_Germany,historical_1981_2010
1987-08-28,12.24,22.24,Example_Germany,historical_1981_2010
1987-08-29,12.76,22.76,Example_Germany,historical_1981_2010
1987-08-30,13.19,23.19,Example_Germany,historical_1981_2010
1987-08-31,13.45,23.45,Example_Germany,historical_1981_2010
1987-09-01,13.49,23.49,Example_Germany,historical_1981_2010
1987-09-02,13.29,23.29,Example_Germany,historical_1981_2010
1987-09-03,12.86,22.86,Example_Germany,historical_1981_2010
1987-09-04,12.22,22.22,Example_Germany,historical_1981_2010
1987-09-05,11.46,21.46,Example_Germany,historical_1981_2010
1987-09-06,10.65,20.65,Example_Germany,historical_1981_2010
1987-09-07,9.89,19.89,Example_Germany,historical_1981_2010
1987-09-08,9.24,19.24,Example_Germany,historical_1981_2010
1987-09-09,8.8,18.8,Example_Germany,historical_1981_2010
1987-09-10,8.58,18.58,Example_Germany,historical_1981_2010
1987-09-11,8.6,18.6,Example_Germany,historical_1981_2010
1987-09-12,8.84,18.84,Example_Germany,historical_1981_2010
1987-09-13,9.24,19.24,Example_Germany,historical_1981_2010
1987-09-14,9.73,19.73,Example_Germany,historical_1981_2010
1987-09-15,10.22,20.22,Example_Germany,historical_1981_2010
1987-09-16,10.61,20.61,Example_Germany,historical_1981_2010
1987-09-17,10.84,20.84,Example_Germany,historical_1981_2010
1987-09-18,10.86,20.86,Example_Germany,historical_1981_2010
1987-09-19,10.62,20.62,Example_Germany,historical_1981_2010
1987-09-20,10.16,20.16,Example_Germany,historical_1981_2010
1987-09-21,9.5,19.5,Example_Germany,historical_1981_2010
1987-09-22,8.7,18.7,Example_Germany,historical_1981_2010
1987-09-23,7.87,17.87,Example_Germany,historical_1981_2010
1987-09-24,7.07,17.07,Example_Germany,historical_1981_2010
1987-09-25,6.41,16.41,Example_Germany,historical_1981_2010
1987-09-26,5.93,15.93,Example_Germany,historical_1981_2010
1987-09-27,5.69,15.69,Example_Germany,historical_1981_2010
1987-09-28,5.69,15.69,Example_Germany,historical_1981_2010
1987-09-29,5.91,15.91,Example_Germany,historical_1981_2010
1987-09-30,6.29,16.29,Example_Germany,historical_1981_2010
1987-10-01,6.75,16.75,Example_Germany,historical_1981_2010
1987-10-02,7.22,17.22,Example_Germany,historical_1981_2010
1987-10-03,7.6,17.6,Example_Germany,historical_1981_2010
1987-10-04,7.81,17.81,Example_Germany,historical_1981_2010
1987-10-05,7.81,17.81,Example_Germany,historical_1981_2010
1987-10-06,7.56,17.56,Example_Germany,historical_1981_2010
1987-10-07,7.08,17.08,Example_Germany,historical_1981_2010
1987-10-08,6.4,16.4,Example_Germany,historical_1981_2010
1987-10-09,5.59,15.59,Example_Germany,historical_1981_2010
1987-10-10,4.74,14.74,Example_Germany,historical_1981_2010
1987-10-11,3.94,13.94,Example_Germany,historical_1981_2010
1987-10-12,3.26,13.26,Example_Germany,historical_1981_2010
1987-10-13,2.78,12.78,Example_Germany,historical_1981_2010
1987-10-14,2.53,12.53,Example_Germany,historical_1981_2010
1987-10-15,2.52,12.52,Example_Germany,historical_1981_2010
1987-10-16,2.73,12.73,Example_Germany,historical_1981_2010
1987-10-17,3.1,13.1,Example_Germany,historical_1981_2010
1987-10-18,3.56,13.56,Example_Germany,historical_1981_2010
1987-10-19,4.02,14.02,Example_Germany,historical_1981_2010
1987-10-20,4.4,14.4,Example_Germany,historical_1981_2010
1987-10-21,4.61,14.61,Example_Germany,historical_1981_2010
1987-10-22,4.6,14.6,Example_Germany,historical_1981_2010
1987-10-23,4.35,14.35,Example_Germany,historical_1981_2010
1987-10-24,3.87,13.87,Example_Germany,historical_1981_2010
1987-10-25,3.19,13.19,Example_Germany,historical_1981_2010
1987-10-26,2.39,12.39,Example_Germany,historical_1981_2010
1987-10-27,1.55,11.55,Example_Germany,historical_1981_2010
1987-10-28,0.74,10.74,Example_Germany,historical_1981_2010
1987-10-29,0.07,10.07,Example_Germany,historical_1981_2010
1987-10-30,-0.41,9.59,Example_Germany,historical_1981_2010
1987-10-31,-0.65,9.35,Example_Germany,historical_1981_2010
1987-11-01,-0.65,9.35,Example_Germany,historical_1981_2010
1987-11-02,-0.43,9.57,Example_Germany,historical_1981_2010
1987-11-03,-0.05,9.95,Example_Germany,historical_1981_2010
1987-11-04,0.42,10.42,Example_Germany,historical_1981_2010
1987-11-05,0.9,10.9,Example_Germany,historical_1981_2010
1987-11-06,1.28,11.28,Example_Germany,historical_1981_2010
1987-11-07,1.51,11.51,Example_Germany,historical_1981_2010
1987-11-08,1.51,11.51,Example_Germany,historical_1981_2010
1987-11-09,1.28,11.28,Example_Germany,historical_1981_2010
1987-11-10,0.82,10.82,Example_Germany,historical_1981_2010
1987-11-11,0.16,10.16,Example_Germany,historical_1981_2010
1987-11-12,-0.63,9.37,Example_Germany,historical_1981_2010
1987-11-13,-1.46,8.54,Example_Germany,historical_1981_2010
1987-11-14,-2.24,7.76,Example_Germany,historical_1981_2010
1987-11-15,-2.89,7.11,Example_Germany,historical_1981_2010
1987-11-16,-3.35,6.65,Example_Germany,historical_1981_2010
1987-11-17,-3.57,6.43,Example_Germany,historical_1981_2010
1987-11-18,-3.54,6.46,Example_Germany,historical_1981_2010
1987-11-19,-3.3,6.7,Example_Germany,historical_1981_2010
1987-11-20,-2.89,7.11,Example_Germany,historical_1981_2010
1987-11-21,-2.4,7.6,Example_Germany,historical_1981_2010
1987-11-22,-1.9,8.1,Example_Germany,historical_1981_2010
1987-11-23,-1.48,8.52,Example_Germany,historical_1981_2010
1987-11-24,-1.23,8.77,Example_Germany,historical_1981_2010
1987-11-25,-1.19,8.81,Example_Germany,historical_1981_2010
1987-11-26,-1.4,8.6,Example_Germany,historical_1981_2010
1987-11-27,-1.83,8.17,Example_Germany,historical_1981_2010
1987-11-28,-2.46,7.54,Example_Germany,historical_1981_2010
1987-11-29,-3.21,6.79,Example_Germany,historical_1981_2010
1987-11-30,-4.0,6.0,Example_Germany,historical_1981_2010
1987-12-01,-4.75,5.25,Example_Germany,historical_1981_2010
1987-12-02,-5.37,4.63,Example_Germany,historical_1981_2010
1987-12-03,-5.79,4.21,Example_Germany,historical_1981_2010
1987-12-04,-5.98,4.02,Example_Germany,historical_1981_2010
1987-12-05,-5.92,4.08,Example_Germany,historical_1981_2010
1987-12-06,-5.64,4.36,Example_Germany,historical_1981_2010
1987-12-07,-5.19,4.81,Example_Germany,historical_1981_2010
1987-12-08,-4.65,5.35,Example_Germany,historical_1981_2010
1987-12-09,-4.11,5.89,Example_Germany,historical_1981_2010
1987-12-10,-3.66,6.34,Example_Germany,historical_1981_2010
1987-12-11,-3.37,6.63,Example_Germany,historical_1981_2010
1987-12-12,-3.29,6.71,Example_Germany,historical_1981_2010
1987-12-13,-3.45,6.55,Example_Germany,historical_1981_2010
1987-12-14,-3.84,6.16,Example_Germany,historical_1981_2010
1987-12-15,-4.43,5.57,Example_Germany,historical_1981_2010
1987-12-16,-5.13,4.87,Example_Germany,historical_1981_2010
1987-12-17,-5.88,4.12,Example_Germany,historical_1981_2010
1987-12-18,-6.59,3.41,Example_Germany,historical_1981_2010
1987-12-19,-7.16,2.84,Example_Germany,historical_1981_2010
1987-12-20,-7.53,2.47,Example_Germany,historical_1981_2010
1987-12-21,-7.67,2.33,Example_Germany,historical_1981_2010
1987-12-22,-7.57,2.43,Example_Germany,historical_1981_2010
1987-12-23,-7.24,2.76,Example_Germany,historical_1981_2010
1987-12-24,-6.74,3.26,Example_Germany,historical_1981_2010
1987-12-25,-6.16,3.84,Example_Germany,historical_1981_2010
1987-12-26,-5.57,4.43,Example_Germany,historical_1981_2010
1987-12-27,-5.07,4.93,Example_Germany,historical_1981_2010
1987-12-28,-4.73,5.27,Example_Germany,historical_1981_2010
1987-12-29,-4.6,5.4,Example_Germany,historical_1981_2010
1987-12-30,-4.71,5.29,Example_Germany,historical_1981_2010
1987-12-31,-5.05,4.95,Example_Germany,historical_1981_2010
1988-01-01,-5.59,4.41,Example_Germany,historical_1981_2010
1988-01-02,-6.25,3.75,Example_Germany,historical_1981_2010
1988-01-03,-6.95,3.05,Example_Germany,historical_1981_2010
1988-01-04,-7.6,2.4,Example_Germany,historical_1981_2010
1988-01-05,-8.11,1.89,Example_Germany,historical_1981_2010
1988-01-06,-8.44,1.56,Example_Germany,historical_1981_2010
1988-01-07,-8.52,1.48,Example_Germany,historical_1981_2010
1988-01-08,-8.36,1.64,Example_Germany,historical_1981_2010
1988-01-09,-7.98,2.02,Example_Germany,historical_1981_2010
1988-01-10,-7.43,2.57,Example_Germany,historical_1981_2010
1988-01-11,-6.79,3.21,Example_Germany,historical_1981_2010
1988-01-12,-6.15,3.85,Example_Germany,historical_1981_2010
1988-01-13,-5.59,4.41,Example_Germany,historical_1981_2010
1988-01-14,-5.19,4.81,Example_Germany,historical_1981_2010
1988-01-15,-5.0,5.0,Example_Germany,historical_1981_2010
1988-01-16,-5.06,4.94,Example_Germany,historical_1981_2010
1988-01-17,-5.35,4.65,Example_Germany,historical_1981_2010
1988-01-18,-5.82,4.18,Example_Germany,historical_1981_2010
1988-01-19,-6.42,3.58,Example_Germany,historical_1981_2010
1988-01-20,-7.07,2.93,Example_Germany,historical_1981_2010
1988-01-21,-7.66,2.34,Example_Germany,historical_1981_2010
1988-01-22,-8.12,1.88,Example_Germany,historical_1981_2010
1988-01-23,-8.39,1.61,Example_Germany,historical_1981_2010
1988-01-24,-8.42,1.58,Example_Germany,historical_1981_2010
1988-01-25,-8.2,1.8,Example_Germany,historical_1981_2010
1988-01-26,-7.77,2.23,Example_Germany,historical_1981_2010
1988-01-27,-7.16,2.84,Example_Germany,historical_1981_2010
1988-01-28,-6.47,3.53,Example_Germany,historical_1981_2010
1988-01-29,-5.77,4.23,Example_Germany,historical_1981_2010
1988-01-30,-5.16,4.84,Example_Germany,historical_1981_2010
1988-01-31,-4.7,5.3,Example_Germany,historical_1981_2010
1988-02-01,-4.47,5.53,Example_Germany,historical_1981_2010
1988-02-02,-4.47,5.53,Example_Germany,historical_1981_2010
1988-02-03,-4.7,5.3,Example_Germany,historical_1981_2010
1988-02-04,-5.12,4.88,Example_Germany,historical_1981_2010
1988-02-05,-5.67,4.33,Example_Germany,historical_1981_2010
1988-02-06,-6.26,3.74,Example_Germany,historical_1981_2010
1988-02-07,-6.8,3.2,Example_Germany,historical_1981_2010
1988-02-08,-7.21,2.79,Example_Germany,historical_1981_2010
1988-02-09,-7.42,2.58,Example_Germany,historical_1981_2010
1988-02-10,-7.4,2.6,Example_Germany,historical_1981_2010
1988-02-11,-7.13,2.87,Example_Germany,historical_1981_2010
1988-02-12,-6.64,3.36,Example_Germany,historical_1981_2010
1988-02-13,-5.99,4.01,Example_Germany,historical_1981_2010
1988-02-14,-5.24,4.76,Example_Germany,historical_1981_2010
1988-02-15,-4.49,5.51,Example_Germany,historical_1981_2010
1988-02-16,-3.83,6.17,Example_Germany,historical_1981_2010
1988-02-17,-3.33,6.67,Example_Germany,historical_1981_2010
1988-02-18,-3.04,6.96,Example_Germany,historical_1981_2010
1988-02-19,-2.99,7.01,Example_Germany,historical_1981_2010
1988-02-20,-3.17,6.83,Example_Germany,historical_1981_2010
1988-02-21,-3.55,6.45,Example_Germany,historical_1981_2010
1988-02-22,-4.05,5.95,Example_Germany,historical_1981_2010
1988-02-23,-4.59,5.41,Example_Germany,historical_1981_2010
1988-02-24,-5.08,4.92,Example_Germany,historical_1981_2010
1988-02-25,-5.45,4.55,Example_Germany,historical_1981_2010
1988-02-26,-5.62,4.38,Example_Germany,historical_1981_2010
1988-02-27,-5.55,4.45,Example_Germany,historical_1981_2010
1988-02-28,-5.24,4.76,Example_Germany,historical_1981_2010
1988-02-29,-4.7,5.3,Example_Germany,historical_1981_2010
1988-03-01,-4.0,6.0,Example_Germany,historical_1981_2010
1988-03-02,-3.21,6.79,Example_Germany,historical_1981_2010
1988-03-03,-2.42,7.58,Example_Germany,historical_1981_2010
1988-03-04,-1.72,8.28,Example_Germany,historical_1981_2010
1988-03-05,-1.17,8.83,Example_Germany,historical_1981_2010
1988-03-06,-0.85,9.15,Example_Germany,historical_1981_2010
1988-03-07,-0.76,9.24,Example_Germany,historical_1981_2010
1988-03-08,-0.9,9.1,Example_Germany,historical_1981_2010
1988-03-09,-1.24,8.76,Example_Germany,historical_1981_2010
1988-03-10,-1.7,8.3,Example_Germany,historical_1981_2010
1988-03-11,-2.2,7.8,Example_Germany,historical_1981_2010
1988-03-12,-2.66,7.34,Example_Germany,historical_1981_2010
1988-03-13,-2.99,7.01,Example_Germany,historical_1981_2010
1988-03-14,-3.12,6.88,Example_Germany,historical_1981_2010
1988-03-15,-3.02,6.98,Example_Germany,historical_1981_2010
1988-03-16,-2.67,7.33,Example_Germany,historical_1981_2010
1988-03-17,-2.11,7.89,Example_Germany,historical_1981_2010
1988-03-18,-1.38,8.62,Example_Germany,historical_1981_2010
1988-03-19,-0.56,9.44,Example_Germany,historical_1981_2010
1988-03-20,0.26,10.26,Example_Germany,historical_1981_2010
1988-03-21,1.0,11.0,Example_Germany,historical_1981_2010
1988-03-22,1.57,11.57,Example_Germany,historical_1981_2010
1988-03-23,1.93,11.93,Example_Germany,historical_1981_2010
1988-03-24,2.04,12.04,Example_Germany,historical_1981_2010
1988-03-25,1.93,11.93,Example_Germany,historical_1981_2010
1988-03-26,1.62,11.62,Example_Germany,historical_1981_2010
1988-03-27,1.18,11.18,Example_Germany,historical_1981_2010
1988-03-28,0.7,10.7,Example_Germany,historical_1981_2010
1988-03-29,0.26,10.26,Example_Germany,historical_1981_2010
1988-03-30,-0.04,9.96,Example_Germany,historical_1981_2010
1988-03-31,-0.15,9.85,Example_Germany,historical_1981_2010
1988-04-01,-0.03,9.97,Example_Germany,historical_1981_2010
1988-04-02,0.33,10.33,Example_Germany,historical_1981_2010
1988-04-03,0.92,10.92,Example_Germany,historical_1981_2010
1988-04-04,1.67,11.67,Example_Germany,historical_1981_2010
1988-04-05,2.5,12.5,Example_Germany,historical_1981_2010
1988-04-06,3.34,13.34,Example_Germany,historical_1981_2010
1988-04-07,4.09,14.09,Example_Germany,historical_1981_2010
1988-04-08,4.68,14.68,Example_Germany,historical_1981_2010
1988-04-09,5.05,15.05,Example_Germany,historical_1981_2010
1988-04-10,5.17,15.17,Example_Germany,historical_1981_2010
1988-04-11,5.07,15.07,Example_Germany,historical_1981_2010
1988-04-12,4.77,14.77,Example_Germany,historical_1981_2010
1988-04-13,4.34,14.34,Example_Germany,historical_1981_2010
1988-04-14,3.87,13.87,Example_Germany,historical_1981_2010
1988-04-15,3.44,13.44,Example_Germany,historical_1981_2010
1988-04-16,3.14,13.14,Example_Germany,historical_1981_2010
1988-04-17,3.04,13.04,Example_Germany,historical_1981_2010
1988-04-18,3.16,13.16,Example_Germany,historical_1981_2010
1988-04-19,3.53,13.53,Example_Germany,historical_1981_2010
1988-04-20,4.12,14.12,Example_Germany,historical_1981_2010
1988-04-21,4.87,14.87,Example_Germany,historical_1981_2010
1988-04-22,5.71,15.71,Example_Germany,historical_1981_2010
1988-04-23,6.55,16.55,Example_Germany,historical_1981_2010
1988-04-24,7.3,17.3,Example_Germany,historical_1981_2010
1988-04-25,7.88,17.88,Example_Germany,historical_1981_2010
1988-04-26,8.25,18.25,Example_Germany,historical_1981_2010
1988-04-27,8.37,18.37,Example_Germany,historical_1981_2010
1988-04-28,8.26,18.26,Example_Germany,historical_1981_2010
1988-04-29,7.95,17.95,Example_Germany,historical_1981_2010
1988-04-30,7.52,17.52,Example_Germany,historical_1981_2010
1988-05-01,7.04,17.04,Example_Germany,historical_1981_2010
1988-05-02,6.6,16.6,Example_Germany,historical_1981_2010
1988-05-03,6.3,16.3,Example_Germany,historical_1981_2010
1988-05-04,6.18,16.18,Example_Germany,historical_1981_2010
1988-05-05,6.3,16.3,Example_Germany,historical_1981_2010
1988-05-06,6.65,16.65,Example_Germany,historical_1981_2010
1988-05-07,7.23,17.23,Example_Germany,historical_1981_2010
1988-05-08,7.96,17.96,Example_Germany,historical_1981_2010
1988-05-09,8.79,18.79,Example_Germany,historical_1981_2010
1988-05-10,9.61,19.61,Example_Germany,historical_1981_2010
1988-05-11,10.34,20.34,Example_Germany,historical_1981_2010
1988-05-12,10.91,20.91,Example_Germany,historical_1981_2010
1988-05-13,11.26,21.26,Example_Germany,historical_1981_2010
1988-05-14,11.36,21.36,Example_Germany,historical_1981_2010
1988-05-15,11.23,21.23,Example_Germany,historical_1981_2010
1988-05-16,10.9,20.9,Example_Germany,historical_1981_2010
1988-05-17,10.45,20.45,Example_Germany,historical_1981_2010
1988-05-18,9.94,19.94,Example_Germany,historical_1981_2010
1988-05-19,9.48,19.48,Example_Germany,historical_1981_2010
1988-05-20,9.15,19.15,Example_Germany,historical_1981_2010
1988-05-21,9.01,19.01,Example_Germany,historical_1981_2010
1988-05-22,9.1,19.1,Example_Germany,historical_1981_2010
1988-05-23,9.43,19.43,Example_Germany,historical_1981_2010
1988-05-24,9.97,19.97,Example_Germany,historical_1981_2010
1988-05-25,10.68,20.68,Example_Germany,historical_1981_2010
1988-05-26,11.47,21.47,Example_Germany,historical_1981_2010
1988-05-27,12.26,22.26,Example_Germany,historical_1981_2010
1988-05-28,12.97,22.97,Example_Germany,historical_1981_2010
1988-05-29,13.5,23.5,Example_Germany,historical_1981_2010
1988-05-30,13.82,23.82,Example_Germany,historical_1981_2010
1988-05-31,13.89,23.89,Example_Germany,historical_1981_2010
1988-06-01,13.72,23.72,Example_Germany,historical_1981_2010
1988-06-02,13.36,23.36,Example_Germany,historical_1981_2010
1988-06-03,12.87,22.87,Example_Germany,historical_1981_2010
1988-06-04,12.33,22.33,Example_Germany,historical_1981_2010
1988-06-05,11.83,21.83,Example_Germany,historical_1981_2010
